Date,Customer Acquisition Type,Country,Product,Units,Price,Revenue,Delivery Performance,Return,Customer Satisfaction
2/7/2021,Ad,Poland,Product 4,30,400,12000,On-time,No,Very good
2/7/2021,Ad,Germany,Product 2,2,500,1000,On-time,Yes,Ok
2/7/2021,Returning,Germany,Product 4,41,400,16400,Delayed,No,Very good
2/7/2021,Organic,United Kingdoms,Product 4,28,400,11200,On-time,Yes,Good
2/7/2021,Organic,Germany,Product 2,33,500,16500,On-time,No,Good
2/7/2021,Organic,Poland,Product 4,19,400,7600,Delayed,No,Ok
2/8/2021,Ad,Germany,Product 2,12,500,6000,On-time,No,Ok
2/8/2021,Organic,United Kingdoms,Product 2,35,500,17500,On-time,Yes,Good
2/8/2021,Returning,Germany,Product 1,17,300,5100,On-time,No,Very good
2/8/2021,Organic,Poland,Product 2,34,500,17000,Delayed,No,Very low
2/8/2021,Ad,Germany,Product 3,6,100,600,On-time,No,Very good
2/8/2021,Returning,Poland,Product 1,38,300,11400,On-time,No,Good
2/8/2021,Ad,France,Product 4,7,400,2800,Delayed,No,Good
2/8/2021,Returning,Poland,Product 2,4,500,2000,On-time,No,Very good
2/9/2021,Organic,Poland,Product 5,1,200,200,On-time,No,Ok
2/9/2021,Organic,France,Product 5,49,200,9800,On-time,No,Very good
2/9/2021,Returning,Spain,Product 5,48,200,9600,On-time,No,Good
2/9/2021,Returning,United Kingdoms,Product 1,42,300,12600,On-time,No,Good
2/9/2021,Organic,Poland,Product 4,15,400,6000,On-time,Yes,Very good
2/9/2021,Organic,Poland,Product 4,32,400,12800,On-time,No,Good
2/9/2021,Ad,Poland,Product 4,28,400,11200,On-time,No,Very good
2/9/2021,Returning,Poland,Product 3,7,100,700,On-time,No,Ok
2/9/2021,Organic,Germany,Product 1,24,300,7200,On-time,No,Ok
2/9/2021,Organic,Poland,Product 4,22,400,8800,On-time,No,Very good
2/9/2021,Ad,Spain,Product 2,19,500,9500,On-time,Yes,Good
2/9/2021,Organic,Poland,Product 2,24,500,12000,On-time,No,Very low
2/9/2021,Ad,France,Product 4,15,400,6000,On-time,No,Good
2/9/2021,Ad,Poland,Product 2,27,500,13500,On-time,No,Ok
2/10/2021,Returning,Poland,Product 3,38,100,3800,On-time,No,Good
2/10/2021,Organic,Poland,Product 2,7,500,3500,On-time,Yes,Good
2/10/2021,Ad,United Kingdoms,Product 1,48,300,14400,On-time,No,Good
2/10/2021,Organic,Spain,Product 2,48,500,24000,On-time,No,Very good
2/10/2021,Organic,Poland,Product 1,26,300,7800,On-time,No,Good
2/10/2021,Organic,Norway,Product 3,33,100,3300,On-time,Yes,Very good
2/10/2021,Ad,United Kingdoms,Product 2,17,500,8500,On-time,Yes,Good
2/10/2021,Returning,Poland,Product 2,9,500,4500,Delayed,No,Very good
2/10/2021,Organic,Poland,Product 2,34,500,17000,On-time,Yes,Very low
2/10/2021,Returning,France,Product 4,29,400,11600,On-time,No,Good
2/10/2021,Organic,Poland,Product 2,23,500,11500,On-time,No,Good
2/10/2021,Ad,Poland,Product 3,45,100,4500,On-time,No,Ok
2/10/2021,Organic,United Kingdoms,Product 2,44,500,22000,On-time,No,Ok
2/10/2021,Returning,Norway,Product 2,12,500,6000,On-time,No,Good
2/10/2021,Returning,Poland,Product 1,13,300,3900,On-time,No,Low
2/11/2021,Ad,Poland,Product 4,16,400,6400,On-time,No,Very good
2/11/2021,Returning,France,Product 2,17,500,8500,On-time,No,Very good
2/11/2021,Organic,Poland,Product 3,23,100,2300,On-time,No,Good
2/11/2021,Organic,United Kingdoms,Product 5,46,200,9200,On-time,No,Good
2/11/2021,Organic,Spain,Product 4,9,400,3600,On-time,No,Very low
2/11/2021,Ad,Germany,Product 2,18,500,9000,On-time,No,Good
2/11/2021,Organic,Spain,Product 1,2,300,600,Delayed,No,Very good
2/11/2021,Returning,Poland,Product 4,29,400,11600,On-time,No,Very good
2/11/2021,Ad,France,Product 4,35,400,14000,On-time,No,Good
2/11/2021,Returning,Poland,Product 2,12,500,6000,On-time,No,Good
2/11/2021,Organic,France,Product 2,25,500,12500,On-time,No,Good
2/11/2021,Organic,Germany,Product 2,33,500,16500,On-time,No,Very good
2/11/2021,Returning,Poland,Product 4,18,400,7200,On-time,No,Ok
2/11/2021,Ad,United Kingdoms,Product 4,23,400,9200,On-time,No,Very good
2/11/2021,Organic,Poland,Product 2,24,500,12000,On-time,No,Low
2/11/2021,Organic,France,Product 2,18,500,9000,On-time,No,Good
2/12/2021,Returning,Poland,Product 3,8,100,800,On-time,No,Low
2/12/2021,Organic,France,Product 3,17,100,1700,On-time,No,Good
2/12/2021,Ad,United Kingdoms,Product 5,33,200,6600,On-time,No,Very good
2/12/2021,Returning,France,Product 1,16,300,4800,Delayed,No,Ok
2/12/2021,Ad,Poland,Product 2,35,500,17500,Delayed,No,Ok
2/12/2021,Returning,Poland,Product 4,49,400,19600,Delayed,No,Very good
2/12/2021,Organic,Poland,Product 4,32,400,12800,Delayed,Yes,Good
2/12/2021,Organic,United Kingdoms,Product 5,24,200,4800,On-time,No,Good
2/12/2021,Ad,France,Product 4,22,400,8800,On-time,Yes,Ok
2/12/2021,Organic,Poland,Product 4,13,400,5200,On-time,No,Good
2/12/2021,Returning,Spain,Product 3,41,100,4100,On-time,No,Ok
2/13/2021,Ad,Poland,Product 4,29,400,11600,On-time,No,Good
2/13/2021,Returning,Spain,Product 4,23,400,9200,On-time,No,Very good
2/13/2021,Returning,Germany,Product 1,12,300,3600,On-time,No,Good
2/13/2021,Returning,Germany,Product 5,45,200,9000,On-time,No,Good
2/13/2021,Returning,United Kingdoms,Product 3,8,100,800,On-time,No,Very good
2/13/2021,Organic,Spain,Product 4,47,400,18800,On-time,No,Very good
2/13/2021,Organic,Poland,Product 2,27,500,13500,On-time,No,Very good
2/13/2021,Returning,Germany,Product 4,27,400,10800,On-time,No,Very low
2/13/2021,Ad,Poland,Product 1,38,300,11400,On-time,No,Good
2/13/2021,Ad,Spain,Product 4,44,400,17600,Delayed,No,Ok
2/14/2021,Ad,France,Product 2,43,500,21500,On-time,No,Good
2/14/2021,Returning,United Kingdoms,Product 5,45,200,9000,On-time,No,Very good
2/14/2021,Ad,Poland,Product 5,43,200,8600,On-time,No,Ok
2/14/2021,Returning,Norway,Product 2,21,500,10500,On-time,No,Good
2/15/2021,Returning,Norway,Product 4,35,400,14000,On-time,No,Low
2/15/2021,Organic,Poland,Product 5,35,200,7000,Delayed,No,Very good
2/15/2021,Organic,France,Product 2,16,500,8000,On-time,Yes,Good
2/15/2021,Returning,United Kingdoms,Product 4,49,400,19600,On-time,No,Good
2/15/2021,Ad,United Kingdoms,Product 1,18,300,5400,On-time,No,Very good
2/15/2021,Organic,Poland,Product 4,47,400,18800,On-time,No,Good
2/15/2021,Ad,Poland,Product 2,23,500,11500,On-time,No,Good
2/15/2021,Ad,United Kingdoms,Product 1,14,300,4200,On-time,Yes,Very good
2/15/2021,Returning,Germany,Product 1,41,300,12300,On-time,No,Good
2/16/2021,Ad,Germany,Product 2,48,500,24000,On-time,Yes,Good
2/16/2021,Ad,Poland,Product 4,48,400,19200,On-time,No,Very low
2/16/2021,Organic,France,Product 3,28,100,2800,On-time,No,Ok
2/16/2021,Ad,Poland,Product 2,29,500,14500,On-time,Yes,Very good
2/16/2021,Ad,Spain,Product 2,44,500,22000,Delayed,No,Good
2/16/2021,Ad,France,Product 2,23,500,11500,On-time,Yes,Very good
2/16/2021,Ad,Germany,Product 5,4,200,800,On-time,No,Very good
2/17/2021,Organic,Spain,Product 1,48,300,14400,On-time,No,Ok
2/17/2021,Returning,Poland,Product 1,8,300,2400,On-time,No,Very good
2/17/2021,Ad,Poland,Product 2,27,500,13500,On-time,No,Good
2/17/2021,Ad,Germany,Product 5,36,200,7200,On-time,No,Good
2/17/2021,Returning,Germany,Product 1,5,300,1500,Delayed,No,Good
2/17/2021,Organic,Poland,Product 2,39,500,19500,On-time,No,Very good
2/17/2021,Organic,Poland,Product 2,18,500,9000,On-time,No,Good
2/17/2021,Organic,France,Product 1,5,300,1500,On-time,No,Ok
2/18/2021,Organic,France,Product 2,1,500,500,Delayed,No,Good
2/18/2021,Returning,Norway,Product 3,2,100,200,On-time,No,Very low
2/18/2021,Ad,Norway,Product 2,10,500,5000,On-time,No,Very good
2/18/2021,Returning,France,Product 4,47,400,18800,On-time,No,Very good
2/18/2021,Ad,Germany,Product 1,36,300,10800,On-time,No,Ok
2/18/2021,Organic,Poland,Product 2,11,500,5500,On-time,No,Ok
2/18/2021,Ad,Germany,Product 2,43,500,21500,On-time,No,Good
2/18/2021,Ad,United Kingdoms,Product 1,22,300,6600,On-time,No,Low
2/18/2021,Organic,Poland,Product 4,37,400,14800,On-time,No,Ok
2/18/2021,Organic,Germany,Product 4,26,400,10400,Delayed,No,Ok
2/18/2021,Organic,Spain,Product 1,3,300,900,On-time,No,Good
2/18/2021,Ad,Spain,Product 5,32,200,6400,On-time,No,Very good
2/18/2021,Returning,United Kingdoms,Product 1,12,300,3600,On-time,No,Very good
2/18/2021,Organic,Spain,Product 4,13,400,5200,On-time,Yes,Very good
2/19/2021,Returning,France,Product 4,35,400,14000,On-time,No,Good
2/19/2021,Returning,Germany,Product 4,31,400,12400,On-time,No,Ok
2/19/2021,Returning,Germany,Product 5,21,200,4200,On-time,No,Very good
2/19/2021,Returning,United Kingdoms,Product 4,7,400,2800,On-time,Yes,Very good
2/19/2021,Returning,France,Product 2,46,500,23000,On-time,No,Very good
2/19/2021,Ad,Spain,Product 2,20,500,10000,On-time,No,Good
2/19/2021,Ad,France,Product 2,25,500,12500,On-time,No,Very good
2/19/2021,Ad,Poland,Product 4,41,400,16400,On-time,No,Good
2/19/2021,Returning,Poland,Product 4,4,400,1600,On-time,Yes,Low
2/20/2021,Organic,Norway,Product 4,7,400,2800,On-time,No,Good
2/20/2021,Returning,United Kingdoms,Product 5,16,200,3200,On-time,No,Very good
2/20/2021,Returning,Poland,Product 5,11,200,2200,On-time,No,Very good
2/20/2021,Returning,France,Product 4,49,400,19600,On-time,No,Ok
2/20/2021,Returning,Poland,Product 3,46,100,4600,On-time,No,Ok
2/20/2021,Ad,Spain,Product 2,38,500,19000,On-time,No,Ok
2/20/2021,Returning,France,Product 2,10,500,5000,On-time,No,Ok
2/20/2021,Returning,United Kingdoms,Product 4,36,400,14400,On-time,Yes,Very good
2/20/2021,Returning,Germany,Product 3,30,100,3000,On-time,No,Good
2/20/2021,Returning,United Kingdoms,Product 1,12,300,3600,On-time,No,Low
2/20/2021,Returning,Poland,Product 2,49,500,24500,On-time,No,Very good
2/20/2021,Returning,France,Product 3,23,100,2300,On-time,No,Ok
2/20/2021,Returning,Poland,Product 2,13,500,6500,On-time,No,Good
2/20/2021,Organic,United Kingdoms,Product 2,39,500,19500,On-time,No,Ok
2/21/2021,Ad,Germany,Product 2,41,500,20500,Delayed,No,Very low
2/21/2021,Organic,Poland,Product 2,31,500,15500,On-time,Yes,Low
2/21/2021,Organic,Poland,Product 2,19,500,9500,On-time,No,Good
2/21/2021,Returning,France,Product 4,46,400,18400,On-time,No,Very good
2/21/2021,Returning,United Kingdoms,Product 1,49,300,14700,On-time,No,Very good
2/21/2021,Ad,Poland,Product 1,20,300,6000,On-time,No,Good
2/21/2021,Ad,France,Product 1,26,300,7800,On-time,No,Very good
2/22/2021,Organic,Poland,Product 2,48,500,24000,Delayed,No,Good
2/22/2021,Returning,Poland,Product 3,35,100,3500,Delayed,No,Good
2/22/2021,Returning,United Kingdoms,Product 2,23,500,11500,Delayed,Yes,Very good
2/22/2021,Returning,Poland,Product 1,24,300,7200,On-time,No,Very good
2/22/2021,Organic,Germany,Product 5,37,200,7400,On-time,No,Low
2/22/2021,Returning,France,Product 4,30,400,12000,On-time,No,Good
2/22/2021,Returning,Poland,Product 1,3,300,900,On-time,No,Ok
2/22/2021,Organic,Poland,Product 3,14,100,1400,On-time,No,Good
2/22/2021,Ad,United Kingdoms,Product 4,25,400,10000,On-time,Yes,Ok
2/23/2021,Returning,United Kingdoms,Product 1,19,300,5700,On-time,No,Low
2/23/2021,Organic,Poland,Product 5,12,200,2400,On-time,No,Very good
2/23/2021,Organic,France,Product 4,16,400,6400,On-time,No,Good
2/23/2021,Ad,United Kingdoms,Product 1,28,300,8400,On-time,No,Low
2/23/2021,Returning,Germany,Product 5,31,200,6200,On-time,No,Low
2/23/2021,Ad,United Kingdoms,Product 2,28,500,14000,On-time,No,Very good
2/23/2021,Organic,France,Product 5,20,200,4000,Delayed,No,Good
2/23/2021,Organic,Poland,Product 2,26,500,13000,On-time,No,Ok
2/23/2021,Returning,France,Product 4,25,400,10000,On-time,No,Good
2/23/2021,Organic,United Kingdoms,Product 1,14,300,4200,On-time,No,Good
2/23/2021,Ad,Germany,Product 2,19,500,9500,On-time,No,Ok
2/24/2021,Organic,Poland,Product 4,36,400,14400,On-time,No,Good
2/24/2021,Returning,Poland,Product 1,26,300,7800,Delayed,No,Very good
2/24/2021,Organic,Poland,Product 2,19,500,9500,Delayed,No,Very good
2/24/2021,Organic,Germany,Product 2,13,500,6500,On-time,No,Very good
2/24/2021,Organic,Poland,Product 2,47,500,23500,On-time,No,Ok
2/24/2021,Organic,France,Product 2,6,500,3000,On-time,No,Good
2/24/2021,Returning,United Kingdoms,Product 4,8,400,3200,On-time,No,Ok
2/24/2021,Ad,France,Product 4,29,400,11600,On-time,No,Good
2/24/2021,Returning,United Kingdoms,Product 1,36,300,10800,On-time,No,Very good
2/25/2021,Returning,United Kingdoms,Product 5,28,200,5600,On-time,No,Good
2/25/2021,Ad,France,Product 1,21,300,6300,Delayed,No,Low
2/25/2021,Organic,France,Product 4,36,400,14400,On-time,No,Good
2/25/2021,Organic,Poland,Product 1,20,300,6000,Delayed,No,Good
2/25/2021,Organic,United Kingdoms,Product 4,13,400,5200,On-time,No,Good
2/25/2021,Ad,United Kingdoms,Product 1,10,300,3000,Delayed,No,Ok
2/26/2021,Returning,United Kingdoms,Product 3,26,100,2600,On-time,No,Good
2/26/2021,Ad,United Kingdoms,Product 2,31,500,15500,On-time,No,Good
2/26/2021,Returning,France,Product 5,24,200,4800,On-time,No,Good
2/26/2021,Organic,United Kingdoms,Product 4,4,400,1600,Delayed,No,Good
2/26/2021,Returning,Poland,Product 4,31,400,12400,On-time,No,Ok
2/26/2021,Ad,France,Product 1,39,300,11700,On-time,No,Low
2/26/2021,Ad,France,Product 2,43,500,21500,On-time,No,Very good
2/26/2021,Organic,United Kingdoms,Product 3,13,100,1300,On-time,No,Ok
2/27/2021,Returning,United Kingdoms,Product 1,31,300,9300,On-time,No,Good
2/27/2021,Returning,Poland,Product 5,31,200,6200,On-time,Yes,Ok
2/27/2021,Organic,United Kingdoms,Product 1,38,300,11400,On-time,No,Ok
2/27/2021,Organic,Poland,Product 2,11,500,5500,On-time,No,Good
2/27/2021,Returning,Poland,Product 4,20,400,8000,On-time,No,Good
2/27/2021,Returning,Poland,Product 2,20,500,10000,On-time,No,Good
2/27/2021,Returning,United Kingdoms,Product 4,37,400,14800,Delayed,No,Good
2/27/2021,Ad,Poland,Product 4,41,400,16400,On-time,No,Ok
2/27/2021,Organic,Germany,Product 2,4,500,2000,On-time,Yes,Good
2/28/2021,Organic,Poland,Product 1,36,300,10800,On-time,No,Good
2/28/2021,Organic,Germany,Product 2,47,500,23500,On-time,No,Very good
2/28/2021,Organic,Poland,Product 2,38,500,19000,On-time,No,Low
2/28/2021,Organic,Poland,Product 4,46,400,18400,On-time,No,Good
2/28/2021,Organic,France,Product 4,45,400,18000,On-time,No,Good
2/28/2021,Ad,Germany,Product 2,13,500,6500,On-time,No,Low
2/28/2021,Ad,United Kingdoms,Product 1,24,300,7200,Delayed,No,Very good
2/28/2021,Returning,Germany,Product 1,44,300,13200,On-time,No,Very good
2/28/2021,Ad,Germany,Product 1,19,300,5700,On-time,No,Very good
2/28/2021,Organic,Poland,Product 5,12,200,2400,On-time,No,Very good
2/28/2021,Organic,Spain,Product 3,39,100,3900,On-time,No,Very good
3/1/2021,Organic,Poland,Product 1,30,300,9000,On-time,No,Ok
3/1/2021,Organic,United Kingdoms,Product 4,38,400,15200,On-time,Yes,Good
3/1/2021,Returning,Germany,Product 1,2,300,600,On-time,No,Low
3/1/2021,Organic,United Kingdoms,Product 1,19,300,5700,On-time,No,Good
3/1/2021,Returning,Poland,Product 2,31,500,15500,On-time,No,Good
3/1/2021,Returning,Norway,Product 4,44,400,17600,On-time,No,Very good
3/1/2021,Ad,Spain,Product 5,14,200,2800,On-time,No,Very good
3/1/2021,Returning,Poland,Product 2,36,500,18000,On-time,No,Good
3/1/2021,Returning,Poland,Product 1,30,300,9000,On-time,No,Ok
3/1/2021,Returning,Poland,Product 5,35,200,7000,On-time,Yes,Very good
3/1/2021,Ad,United Kingdoms,Product 3,1,100,100,On-time,No,Very low
3/1/2021,Returning,Spain,Product 4,48,400,19200,On-time,No,Very good
3/1/2021,Returning,Germany,Product 2,36,500,18000,On-time,No,Ok
3/1/2021,Ad,Poland,Product 4,45,400,18000,On-time,No,Good
3/1/2021,Returning,United Kingdoms,Product 4,6,400,2400,On-time,No,Good
3/2/2021,Organic,Norway,Product 1,46,300,13800,On-time,No,Ok
3/2/2021,Organic,Germany,Product 4,46,400,18400,On-time,No,Ok
3/2/2021,Organic,Poland,Product 4,49,400,19600,On-time,No,Very good
3/2/2021,Organic,Germany,Product 2,48,500,24000,On-time,No,Ok
3/2/2021,Returning,Norway,Product 1,26,300,7800,On-time,No,Good
3/2/2021,Ad,Poland,Product 2,24,500,12000,On-time,No,Low
3/3/2021,Organic,France,Product 4,34,400,13600,On-time,Yes,Good
3/3/2021,Returning,France,Product 3,4,100,400,On-time,Yes,Very good
3/3/2021,Ad,Germany,Product 4,2,400,800,On-time,No,Very good
3/3/2021,Organic,Poland,Product 2,22,500,11000,On-time,No,Ok
3/3/2021,Organic,Poland,Product 5,48,200,9600,Delayed,No,Ok
3/3/2021,Returning,France,Product 2,1,500,500,On-time,No,Very good
3/3/2021,Ad,Poland,Product 2,29,500,14500,Delayed,No,Ok
3/4/2021,Ad,Germany,Product 4,28,400,11200,On-time,Yes,Ok
3/4/2021,Organic,France,Product 5,16,200,3200,Delayed,No,Very good
3/4/2021,Returning,Poland,Product 1,17,300,5100,On-time,No,Very good
3/4/2021,Ad,United Kingdoms,Product 4,11,400,4400,On-time,No,Good
3/4/2021,Returning,Spain,Product 1,20,300,6000,On-time,Yes,Very good
3/4/2021,Organic,Poland,Product 3,49,100,4900,Delayed,No,Good
3/4/2021,Organic,Poland,Product 1,45,300,13500,On-time,Yes,Good
3/4/2021,Organic,France,Product 4,24,400,9600,On-time,Yes,Very good
3/4/2021,Returning,Germany,Product 1,47,300,14100,On-time,No,Ok
3/4/2021,Ad,Spain,Product 1,12,300,3600,On-time,No,Very good
3/5/2021,Ad,Germany,Product 5,20,200,4000,On-time,No,Good
3/5/2021,Ad,France,Product 1,36,300,10800,On-time,No,Good
3/5/2021,Organic,United Kingdoms,Product 4,24,400,9600,Delayed,No,Good
3/5/2021,Ad,Poland,Product 1,29,300,8700,On-time,No,Very good
3/5/2021,Ad,Germany,Product 2,49,500,24500,On-time,No,Good
3/5/2021,Returning,France,Product 2,17,500,8500,On-time,No,Good
3/5/2021,Returning,United Kingdoms,Product 1,16,300,4800,On-time,No,Good
3/5/2021,Organic,Spain,Product 2,40,500,20000,On-time,No,Ok
3/5/2021,Organic,United Kingdoms,Product 3,14,100,1400,On-time,No,Good
3/6/2021,Organic,United Kingdoms,Product 2,29,500,14500,On-time,No,Good
3/6/2021,Organic,Poland,Product 2,41,500,20500,On-time,No,Very low
3/6/2021,Organic,Germany,Product 1,8,300,2400,Delayed,No,Very good
3/6/2021,Ad,Poland,Product 4,28,400,11200,Delayed,No,Very good
3/6/2021,Organic,France,Product 1,38,300,11400,On-time,No,Very good
3/6/2021,Ad,Germany,Product 5,45,200,9000,On-time,No,Ok
3/6/2021,Returning,France,Product 2,37,500,18500,Delayed,No,Low
3/6/2021,Organic,Spain,Product 2,44,500,22000,On-time,No,Good
3/6/2021,Returning,Germany,Product 2,21,500,10500,On-time,No,Very good
3/6/2021,Organic,Poland,Product 1,28,300,8400,On-time,No,Good
3/6/2021,Returning,Poland,Product 1,19,300,5700,On-time,No,Good
3/6/2021,Organic,France,Product 2,37,500,18500,On-time,No,Ok
3/6/2021,Organic,Norway,Product 2,23,500,11500,On-time,No,Good
3/7/2021,Ad,Poland,Product 1,39,300,11700,On-time,No,Good
3/7/2021,Ad,Germany,Product 1,26,300,7800,On-time,No,Good
3/7/2021,Returning,France,Product 2,48,500,24000,Delayed,No,Very good
3/7/2021,Ad,Norway,Product 2,26,500,13000,On-time,No,Good
3/7/2021,Ad,France,Product 4,10,400,4000,On-time,No,Good
3/7/2021,Returning,Spain,Product 1,10,300,3000,On-time,No,Very low
3/7/2021,Returning,Norway,Product 4,31,400,12400,On-time,Yes,Ok
3/7/2021,Organic,Poland,Product 3,18,100,1800,On-time,No,Good
3/7/2021,Ad,Germany,Product 1,30,300,9000,On-time,No,Ok
3/7/2021,Organic,United Kingdoms,Product 4,10,400,4000,On-time,No,Good
3/7/2021,Ad,France,Product 5,46,200,9200,On-time,No,Good
3/7/2021,Returning,Germany,Product 1,19,300,5700,On-time,No,Ok
3/7/2021,Ad,Poland,Product 4,45,400,18000,On-time,No,Good
3/8/2021,Ad,France,Product 4,37,400,14800,On-time,No,Very good
3/8/2021,Returning,Poland,Product 2,24,500,12000,Delayed,No,Very low
3/8/2021,Ad,France,Product 4,41,400,16400,On-time,No,Good
3/8/2021,Returning,Poland,Product 4,14,400,5600,On-time,No,Ok
3/8/2021,Ad,Poland,Product 1,36,300,10800,On-time,No,Good
3/8/2021,Returning,Poland,Product 1,45,300,13500,On-time,No,Ok
3/8/2021,Organic,Spain,Product 3,19,100,1900,On-time,No,Very good
3/8/2021,Organic,France,Product 2,23,500,11500,On-time,No,Good
3/9/2021,Ad,Germany,Product 2,26,500,13000,On-time,No,Good
3/9/2021,Returning,Spain,Product 1,29,300,8700,On-time,No,Very good
3/9/2021,Ad,United Kingdoms,Product 5,17,200,3400,On-time,No,Good
3/9/2021,Returning,Spain,Product 1,33,300,9900,Delayed,No,Ok
3/9/2021,Returning,Poland,Product 2,36,500,18000,On-time,No,Very good
3/9/2021,Ad,Poland,Product 2,43,500,21500,On-time,No,Very good
3/9/2021,Returning,United Kingdoms,Product 4,31,400,12400,On-time,No,Ok
3/9/2021,Organic,United Kingdoms,Product 1,35,300,10500,On-time,No,Very low
3/9/2021,Organic,France,Product 4,16,400,6400,On-time,No,Good
3/9/2021,Organic,France,Product 1,14,300,4200,On-time,No,Good
3/9/2021,Returning,Germany,Product 2,28,500,14000,On-time,No,Good
3/9/2021,Organic,France,Product 4,4,400,1600,Delayed,No,Very good
3/10/2021,Ad,France,Product 5,41,200,8200,On-time,No,Very good
3/10/2021,Returning,Spain,Product 4,18,400,7200,On-time,No,Very good
